date,location,red_fighter,blue_fighter,winner,weight_class,title_fight,red_submission_attempts,blue_submission_attempts,red_Record,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,blue_Record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,red_sig_strike_attempted,red_sig_strike_landed,red_sig_strike_percent,blue_sig_strike_attempted,blue_sig_strike_landed,blue_sig_strike_percent,red_total_strikes_attempted,red_total_strikes_landed,red_total_strikes_percent,blue_total_strikes_attempted,blue_total_strikes_landed,blue_total_strikes_percent,red_takedowns_attempted,red_takedowns_landed,red_takedowns_percent,blue_takedowns_attempted,blue_takedowns_landed,blue_takedowns_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent,red_sig_strike_average,blue_sig_strike_average,red_takedowns_average,blue_takedowns_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_takedowns_defence_average,blue_takedowns_defence_average
2021-04-10,"Las Vegas, Nevada, USA    ",Luis Saldana,Jordan Griffin,W,Featherweight,N,1,2, 15-7-0,180.34,145 lbs.,185.42000000000002,Southpaw,1991-01-27, 18-9-0,177.8,145 lbs.,185.42000000000002,Southpaw,1990-02-28,88.0,36.0,0.4090909090909091,69.0,33.0,0.4782608695652174,94.0,40.0,0.425531914893617,77.0,39.0,0.5064935064935064,0.0,0.0,0.0,7.0,4.0,0.5714285714285714,2.539999999999992,0.0,30,31,0.5217391304347826,0.5909090909090908,0.4285714285714286,1.0,0.40921223921790006,0.5016557141989753,0.0008567573973442833,0.3125,0.5225608055874785,0.47826663312833995,0.42511800151628987,0.5595238095238095
2021-04-10,"Las Vegas, Nevada, USA    ",Da-Un Jung,William Knight,W,Light Heavyweight,N,0,0, 15-2-1,193.04,205 lbs.,198.12,Orthodox,1993-12-07, 10-2-0,177.8,205 lbs.,185.42000000000002,Orthodox,1988-04-03,46.0,28.0,0.6086956521739131,29.0,17.0,0.5862068965517241,99.0,73.0,0.7373737373737373,50.0,38.0,0.76,9.0,8.0,0.8888888888888888,3.0,0.0,0.0,15.23999999999998,12.699999999999989,27,33,0.4137931034482759,0.3913043478260869,1.0,0.11111111111111116,0.45692007797270956,0.7037037037037037,0.0,0.8,0.5392107351561936,0.43333333333333335,0.9444444444444445,0.75
2021-04-10,"Las Vegas, Nevada, USA    ",Impa Kasanganay,Sasha Palatnikov,W,Welterweight,N,1,0, 9-2-0,180.34,170 lbs.,190.5,Switch,1994-01-17, 6-4-0,185.42000000000002,170 lbs.,182.88,Switch,1989-03-15,29.0,13.0,0.4482758620689655,24.0,13.0,0.5416666666666666,41.0,21.0,0.5121951219512195,43.0,31.0,0.7209302325581395,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,-5.0800000000000125,7.6200000000000045,27,32,0.45833333333333337,0.5517241379310345,1.0,0.6666666666666667,0.39186165451988236,0.5274261603375527,0.0,1.0,0.6405423687123355,0.5194174757281553,0.75,0.8888888888888888
2021-03-27,"Las Vegas, Nevada, USA    ",Stipe Miocic,Francis Ngannou,L,Heavyweight,Y,0,0, 20-4-0,193.04,240 lbs.,203.2,Orthodox,1982-08-19, 16-3-0,193.04,250 lbs.,210.82,Orthodox,1986-09-05,13.0,12.0,0.9230769230769231,56.0,36.0,0.6428571428571429,13.0,12.0,0.9230769230769231,58.0,38.0,0.6551724137931034,1.0,0.0,0.0,2.0,1.0,0.5,0.0,-7.6200000000000045,39,35,0.3571428571428571,0.07692307692307687,0.5,1.0,0.5422452491632008,0.5127485604373297,0.3880718954248366,0.0,0.5458072710683751,0.5642217572987386,0.8529411764705882,0.8809523809523809
2021-03-27,"Las Vegas, Nevada, USA    ",Tyron Woodley,Vicente Luque,L,Welterweight,N,0,1, 19-7-1,175.26,170 lbs.,187.96,Orthodox,1982-04-07, 21-7-1,180.34,170 lbs.,190.5,Orthodox,1991-11-27,40.0,18.0,0.45,33.0,25.0,0.7575757575757576,43.0,21.0,0.4883720930232558,49.0,41.0,0.8367346938775511,1.0,0.0,0.0,0.0,0.0,0.0,-5.0800000000000125,-2.539999999999992,39,29,0.24242424242424243,0.55,1.0,1.0,0.5397982181707844,0.5232626092648318,0.23333333333333334,0.07238095238095239,0.6404575648225583,0.5516674560889394,0.9027777777777778,0.8533333333333334
2021-03-27,"Las Vegas, Nevada, USA    ",Sean O'Malley,Thomas Almeida,W,Bantamweight,N,0,0, 14-1-0,180.34,135 lbs.,182.88,Southpaw,1994-10-24, 22-5-0,170.18,145 lbs.,177.8,Southpaw,1991-07-31,149.0,86.0,0.5771812080536913,71.0,25.0,0.352112676056338,157.0,91.0,0.5796178343949044,71.0,25.0,0.352112676056338,0.0,0.0,0.0,2.0,1.0,0.5,10.159999999999997,5.079999999999984,26,30,0.647887323943662,0.42281879194630867,0.5,1.0,0.6142927342927342,0.43041701113774544,0.1,0.0,0.6212698412698413,0.6492303625772461,0.8857142857142858,0.7390572390572391
2021-03-27,"Las Vegas, Nevada, USA    ",Gillian Robertson,Miranda Maverick,L,Women's Flyweight,N,1,0, 9-6-0,165.1,125 lbs.,160.02,Southpaw,1995-05-17, 11-3-0,160.02,125 lbs.,165.1,Southpaw,1997-07-01,68.0,27.0,0.39705882352941174,150.0,71.0,0.47333333333333333,75.0,32.0,0.4266666666666667,217.0,131.0,0.6036866359447005,4.0,2.0,0.5,4.0,3.0,0.75,5.079999999999984,-5.079999999999984,26,24,0.5266666666666666,0.6029411764705883,0.25,0.5,0.519220206601159,0.5157894736842106,0.4642857142857143,0.0,0.5112096056119029,0.625,0.7777777777777778,1.0
2021-03-27,"Las Vegas, Nevada, USA    ",Jamie Mullarkey,Khama Worthy,W,Lightweight,N,0,0, 14-4-0,182.88,155 lbs.,187.96,Orthodox,1994-08-17, 16-9-0,180.34,155 lbs.,187.96,Orthodox,1986-10-15,13.0,6.0,0.46153846153846156,10.0,5.0,0.5,13.0,6.0,0.46153846153846156,10.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.539999999999992,0.0,27,34,0.5,0.5384615384615384,1.0,1.0,0.3283625730994152,0.35581009081300286,0.32727272727272727,0.0,0.4385694352647426,0.4078884078884079,0.4,0.8571428571428571
2021-03-27,"Las Vegas, Nevada, USA    ",Alonzo Menifield,Fabio Cherant,W,Light Heavyweight,N,1,0, 11-2-0,182.88,205 lbs.,193.04,Southpaw,1987-10-18, 7-3-0,185.42000000000002,205 lbs.,187.96,Southpaw,1994-11-25,3.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.5400000000000205,5.079999999999984,33,26,1.0,0.0,1.0,0.0,0.4618649732620321,-0.010651578010156494,0.0,0.0008567573973442833,0.47203304088384734,-0.006947097546947247,0.975,-0.00573356484437877
2021-03-27,"Las Vegas, Nevada, USA    ",Jared Gooden,Abubakar Nurmagomedov,L,Welterweight,N,0,0, 18-7-0,182.88,170 lbs.,195.58,Orthodox,1993-12-05, 16-3-1,180.34,170 lbs.,182.88,Orthodox,1989-11-13,136.0,43.0,0.3161764705882353,120.0,60.0,0.5,207.0,111.0,0.5362318840579711,164.0,100.0,0.6097560975609756,0.0,0.0,0.0,5.0,1.0,0.2,2.539999999999992,12.700000000000017,27,31,0.5,0.6838235294117647,0.8,1.0,0.47619047619047616,0.4444444444444444,1.0,1.0,0.49244712990936557,0.8181818181818181,1.0,1.0
2021-03-27,"Las Vegas, Nevada, USA    ",Modestas Bukauskas,Michal Oleksiejczuk,L,Light Heavyweight,N,0,0, 11-5-0,190.5,205 lbs.,198.12,Southpaw,1994-02-10, 16-4-0 (1 NC),182.88,205 lbs.,187.96,Southpaw,1995-02-22,167.0,58.0,0.3473053892215569,122.0,56.0,0.45901639344262296,172.0,62.0,0.36046511627906974,144.0,77.0,0.5347222222222222,1.0,0.0,0.0,2.0,0.0,0.0,7.6200000000000045,10.159999999999997,27,26,0.540983606557377,0.652694610778443,1.0,1.0,0.3895558223289316,0.5990675990675991,0.0,0.13333333333333333,0.3958333333333333,0.6515811965811966,1.0,0.74
2021-03-27,"Las Vegas, Nevada, USA    ",Shane Young,Omar Morales,L,Featherweight,N,0,0, 13-6-0,172.72,145 lbs.,182.88,Orthodox,1993-07-31, 11-2-0,180.34,145 lbs.,185.42000000000002,Orthodox,1985-10-17,105.0,46.0,0.4380952380952381,144.0,69.0,0.4791666666666667,120.0,59.0,0.49166666666666664,150.0,74.0,0.49333333333333335,5.0,1.0,0.2,2.0,2.0,1.0,-7.6200000000000045,-2.5400000000000205,28,35,0.5208333333333333,0.5619047619047619,0.0,0.8,0.41674552837343537,0.30606627253723545,0.3,0.3333333333333333,0.4919450067476383,0.6796001697836022,0.9107142857142857,1.0
2021-03-27,"Las Vegas, Nevada, USA    ",Marc-Andre Barriault,Abu Azaitar,W,Middleweight,N,0,0, 13-4-0 (1 NC),185.42000000000002,185 lbs.,187.96,Orthodox,1990-02-18, 14-3-1,175.26,185 lbs.,193.04,Orthodox,1986-03-10,275.0,141.0,0.5127272727272727,219.0,108.0,0.4931506849315068,339.0,190.0,0.56047197640118,261.0,142.0,0.5440613026819924,1.0,0.0,0.0,3.0,0.0,0.0,10.160000000000025,-5.079999999999984,31,35,0.5068493150684932,0.4872727272727273,1.0,1.0,0.4740396806660493,0.375,0.3333333333333333,1.0,0.579848068818657,0.5777777777777777,0.7767857142857143,0.25
2021-03-20,"Las Vegas, Nevada, USA    ",Derek Brunson,Kevin Holland,W,Middleweight,N,1,0, 23-7-0,185.42000000000002,185 lbs.,195.58,Orthodox,1984-01-04, 21-7-0 (1 NC),190.5,185 lbs.,205.74,Orthodox,1992-11-05,93.0,43.0,0.46236559139784944,74.0,36.0,0.4864864864864865,323.0,226.0,0.6996904024767802,236.0,190.0,0.8050847457627118,12.0,6.0,0.5,1.0,1.0,1.0,-5.079999999999984,-10.159999999999997,37,28,0.5135135135135135,0.5376344086021505,0.0,0.5,0.45985342536848123,0.6614944642659746,0.1520864756158874,0.33333333333333337,0.635359157030298,0.4535416544240074,1.0,0.6817640692640692
2021-03-20,"Las Vegas, Nevada, USA    ",Song Kenan,Max Griffin,L,Welterweight,N,0,0, 16-6-0,182.88,170 lbs.,180.34,Orthodox,1990-03-10, 18-8-0,180.34,170 lbs.,193.04,Orthodox,1985-11-29,24.0,14.0,0.5833333333333334,28.0,17.0,0.6071428571428571,24.0,14.0,0.5833333333333334,28.0,17.0,0.6071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,2.539999999999992,-12.699999999999989,31,35,0.3928571428571429,0.41666666666666663,1.0,1.0,0.5581718601080166,0.47566806706361425,0.0,0.3012121212121212,0.5832334443211247,0.5471129506289535,0.5,0.7883333333333333
2021-03-20,"Las Vegas, Nevada, USA    ",Cheyanne Vlismas,Montserrat Conejo,L,Women's Strawweight,N,0,2, 6-2-0,160.02,115 lbs.,160.02,Southpaw,1995-06-25, 10-2-0,152.4,115 lbs.,154.94,Southpaw,1993-02-03,65.0,31.0,0.47692307692307695,41.0,15.0,0.36585365853658536,87.0,49.0,0.5632183908045977,168.0,136.0,0.8095238095238095,0.0,0.0,0.0,5.0,4.0,0.8,7.6200000000000045,5.0800000000000125,26,28,0.6341463414634146,0.523076923076923,0.19999999999999996,1.0,0.47883068412580004,0.3648363886165607,0.0008567573973442833,0.8111578760081376,0.6366417765879848,0.523918518159618,0.19533049945726655,0.9995867566638479
2021-03-20,"Las Vegas, Nevada, USA    ",Adrian Yanez,Gustavo Lopez,W,Bantamweight,N,0,0, 15-3-0,170.18,135 lbs.,177.8,Orthodox,1993-11-29, 12-6-1,165.1,135 lbs.,170.18,Orthodox,1989-06-27,103.0,41.0,0.39805825242718446,51.0,23.0,0.45098039215686275,103.0,41.0,0.39805825242718446,51.0,23.0,0.45098039215686275,0.0,0.0,0.0,1.0,0.0,0.0,5.0800000000000125,7.6200000000000045,27,32,0.5490196078431373,0.6019417475728155,1.0,1.0,0.5,0.42513259893920846,0.0,0.3333333333333333,0.5384615384615384,0.50234375,1.0,0.6388888888888888
2021-03-20,"Las Vegas, Nevada, USA    ",Marion Reneau,Macy Chiasson,L,Women's Bantamweight,N,0,0, 9-8-1,167.64000000000001,135 lbs.,172.72,Orthodox,1977-06-20, 8-1-0,180.34,135 lbs.,182.88,Orthodox,1991-07-27,63.0,30.0,0.47619047619047616,138.0,51.0,0.3695652173913043,93.0,59.0,0.6344086021505376,184.0,92.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,-12.699999999999989,-10.159999999999997,44,30,0.6304347826086957,0.5238095238095238,0.0,0.5,0.4186478562044887,0.5425966023332267,0.3181818181818182,0.075,0.6158195059326362,0.406559374897403,0.5064935064935064,0.8333333333333334
2021-03-20,"Las Vegas, Nevada, USA    ",Leonardo Santos,Grant Dawson,L,Lightweight,N,0,0, 18-5-1,182.88,155 lbs.,190.5,Switch,1980-02-05, 17-1-1,177.8,155 lbs.,182.88,Switch,1994-02-20,67.0,30.0,0.44776119402985076,84.0,46.0,0.5476190476190477,115.0,74.0,0.6434782608695652,132.0,75.0,0.5681818181818182,2.0,1.0,0.5,13.0,1.0,0.07692307692307693,5.079999999999984,7.6200000000000045,41,27,0.45238095238095233,0.5522388059701493,0.9230769230769231,0.5,0.4761655554465338,0.5175357760446075,0.33035714285714285,0.4613636363636363,0.6295934855783614,0.4891003063613122,0.9261363636363636,0.75
2021-03-20,"Las Vegas, Nevada, USA    ",Trevin Giles,Roman Dolidze,W,Middleweight,N,1,2, 14-3-0,182.88,185 lbs.,187.96,Orthodox,1992-08-06, 9-1-0,187.96,185 lbs.,193.04,Orthodox,1988-07-15,57.0,27.0,0.47368421052631576,67.0,32.0,0.47761194029850745,73.0,43.0,0.589041095890411,110.0,75.0,0.6818181818181818,2.0,1.0,0.5,3.0,1.0,0.3333333333333333,-5.0800000000000125,-5.079999999999984,29,33,0.5223880597014925,0.5263157894736843,0.6666666666666667,0.5,0.5890932986470471,0.6657631359466222,0.4166666666666667,0.3,0.6654391973083393,0.6885382059800664,0.8361111111111111,0.5
2021-03-20,"Las Vegas, Nevada, USA    ",Bruno Silva,JP Buys,W,Flyweight,N,0,1, 12-5-2 (1 NC),162.56,125 lbs.,165.1,Orthodox,1990-03-16, 9-4-0,165.1,135 lbs.,170.18,Orthodox,1996-04-30,61.0,37.0,0.6065573770491803,56.0,17.0,0.30357142857142855,89.0,62.0,0.6966292134831461,76.0,37.0,0.4868421052631579,2.0,1.0,0.5,1.0,0.0,0.0,-2.539999999999992,-5.0800000000000125,31,25,0.6964285714285714,0.39344262295081966,1.0,0.5,0.4253994091758606,0.3009140323932029,0.3181818181818182,0.0008567573973442833,0.5624577464525696,0.39235394416098035,0.8484848484848485,0.4969265959097346
2021-03-13,"Las Vegas, Nevada, USA    ",Leon Edwards,Belal Muhammad,NC,Welterweight,N,0,0, 19-3-0 (1 NC),187.96,170 lbs.,187.96,Orthodox,1991-08-25, 19-3-0 (1 NC),180.34,170 lbs.,182.88,Orthodox,1988-07-09,39.0,19.0,0.48717948717948717,26.0,8.0,0.3076923076923077,40.0,20.0,0.5,32.0,14.0,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,5.0800000000000125,30,33,0.6923076923076923,0.5128205128205128,1.0,1.0,0.5364705984636496,0.426538001328909,0.2652777777777778,0.2990740740740741,0.6032427111718437,0.5945645809103266,0.7895807895807896,0.9444444444444445
2021-03-13,"Las Vegas, Nevada, USA    ",Misha Cirkunov,Ryan Spann,L,Light Heavyweight,N,0,0, 15-7-0,190.5,205 lbs.,195.58,Orthodox,1987-02-27, 19-7-0,195.58,205 lbs.,200.66,Orthodox,1991-08-24,18.0,5.0,0.2777777777777778,29.0,16.0,0.5517241379310345,18.0,5.0,0.2777777777777778,29.0,16.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,-5.0800000000000125,-5.079999999999984,34,30,0.4482758620689655,0.7222222222222222,1.0,1.0,0.5468021867023517,0.4433166540242963,0.4166666666666667,0.3571428571428571,0.4959944397549125,0.4775243039649819,0.8333333333333334,0.793939393939394
2021-03-13,"Las Vegas, Nevada, USA    ",Dan Ige,Gavin Tucker,W,Featherweight,N,0,0, 15-4-0,170.18,145 lbs.,180.34,Southpaw,1991-08-06, 13-2-0,167.64000000000001,145 lbs.,167.64000000000001,Southpaw,1986-06-17,4.0,1.0,0.25,1.0,1.0,1.0,4.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539999999999992,12.699999999999989,30,35,0.0,0.75,1.0,1.0,0.533865625115773,0.4531123606117715,0.4381868131868132,0.48461538461538456,0.623369406540438,0.6336934626737236,0.7125,0.6857142857142857
2021-03-13,"Las Vegas, Nevada, USA    ",Jonathan Martinez,Davey Grant,L,Bantamweight,N,0,0, 14-4-0,172.72,135 lbs.,177.8,Orthodox,1994-04-20, 13-6-0,172.72,135 lbs.,175.26,Orthodox,1985-12-18,71.0,29.0,0.4084507042253521,110.0,48.0,0.43636363636363634,71.0,29.0,0.4084507042253521,111.0,49.0,0.44144144144144143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5400000000000205,27,35,0.5636363636363637,0.5915492957746479,1.0,1.0,0.4796544368635111,0.5098581725467124,0.3333333333333333,0.39444444444444443,0.5552060102442168,0.6183129370629371,0.7083333333333334,0.8148148148148149
2021-03-13,"Las Vegas, Nevada, USA    ",Manel Kape,Matheus Nicolau,L,Flyweight,N,0,1, 16-6-0,165.1,125 lbs.,172.72,Orthodox,1993-11-14, 17-3-1,167.64000000000001,125 lbs.,167.64000000000001,Orthodox,1993-01-06,150.0,61.0,0.4066666666666667,102.0,55.0,0.5392156862745098,165.0,73.0,0.44242424242424244,132.0,76.0,0.5757575757575758,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,-2.5400000000000205,5.079999999999984,27,28,0.4607843137254902,0.5933333333333333,0.7777777777777778,1.0,0.5384615384615384,0.50576737301686,0.2857142857142857,0.375,0.5033557046979866,0.7224172381646469,1.0,1.0
2021-03-13,"Las Vegas, Nevada, USA    ",Eryk Anders,Darren Stewart,NC,Middleweight,N,0,0, 14-5-0 (1 NC),185.42000000000002,185 lbs.,190.5,Orthodox,1987-04-21, 12-8-0 (2 NC),182.88,205 lbs.,187.96,Orthodox,1990-12-30,63.0,43.0,0.6825396825396826,42.0,15.0,0.35714285714285715,79.0,58.0,0.7341772151898734,51.0,21.0,0.4117647058823529,7.0,3.0,0.42857142857142855,0.0,0.0,0.0,2.5400000000000205,2.539999999999992,34,30,0.6428571428571428,0.31746031746031744,1.0,0.5714285714285714,0.49343665653123664,0.4517947654564617,0.18727272727272726,0.27954545454545454,0.4768035710767055,0.5485936226188866,0.82,0.6941558441558442
2021-03-13,"Las Vegas, Nevada, USA    ",Angela Hill,Ashley Yoder,W,Women's Strawweight,N,0,0, 13-10-0,160.02,115 lbs.,162.56,Southpaw,1985-01-12, 8-8-0,170.18,115 lbs.,175.26,Southpaw,1987-10-20,135.0,77.0,0.5703703703703704,116.0,34.0,0.29310344827586204,165.0,97.0,0.5878787878787879,143.0,53.0,0.3706293706293706,3.0,1.0,0.3333333333333333,6.0,2.0,0.3333333333333333,-10.159999999999997,-12.699999999999989,36,33,0.7068965517241379,0.4296296296296296,0.6666666666666667,0.6666666666666667,0.48046255179332237,0.4336793521992191,0.2552083333333333,0.31666666666666665,0.6224762974069515,0.4552243966176759,0.6267361111111112,0.65625
2021-03-13,"Las Vegas, Nevada, USA    ",Rani Yahya,Ray Rodriguez,W,Bantamweight,N,1,0, 28-10-1 (1 NC),167.64000000000001,135 lbs.,170.18,Orthodox,1984-09-12, 16-8-0,170.18,135 lbs.,177.8,Orthodox,1987-12-10,13.0,8.0,0.6153846153846154,18.0,3.0,0.16666666666666666,65.0,42.0,0.6461538461538462,35.0,15.0,0.42857142857142855,4.0,2.0,0.5,0.0,0.0,0.0,-2.539999999999992,-7.6200000000000045,36,33,0.8333333333333334,0.3846153846153846,1.0,0.5,0.4641046767728055,0.2,0.34113827349121467,1.0,0.5401829424268074,0.6666666666666667,0.5166666666666666,1.0
2021-03-13,"Las Vegas, Nevada, USA    ",Nasrat Haqparast,Rafa Garcia,W,Lightweight,N,0,0, 13-4-0,177.8,155 lbs.,182.88,Orthodox,1995-08-22, 13-2-0,170.18,155 lbs.,177.8,Orthodox,1994-08-05,217.0,99.0,0.45622119815668205,217.0,52.0,0.23963133640552994,218.0,99.0,0.4541284403669725,219.0,54.0,0.2465753424657534,2.0,0.0,0.0,3.0,0.0,0.0,7.6200000000000045,5.079999999999984,26,27,0.7603686635944701,0.543778801843318,1.0,1.0,0.4977980192067554,0.23529015619818794,0.16666666666666666,0.0008567573973442833,0.7099657753390544,0.5449286509579804,0.9291666666666667,0.9995867566638479
2021-03-13,"Las Vegas, Nevada, USA    ",Cortney Casey,JJ Aldrich,L,Women's Flyweight,N,0,0, 10-9-0,170.18,125 lbs.,170.18,Southpaw,1987-05-05, 10-4-0,165.1,125 lbs.,170.18,Southpaw,1992-09-29,131.0,55.0,0.4198473282442748,80.0,45.0,0.5625,202.0,121.0,0.599009900990099,99.0,58.0,0.5858585858585859,1.0,0.0,0.0,7.0,4.0,0.5714285714285714,5.0800000000000125,0.0,34,28,0.4375,0.5801526717557253,0.4285714285714286,1.0,0.44271798853643163,0.3977198835803844,0.09722222222222222,0.09999999999999999,0.5176432785023836,0.6159591669437997,0.41250000000000003,0.7333333333333334
2021-03-13,"Las Vegas, Nevada, USA    ",Gloria de Paula,Jinh Yu Frey,L,Women's Strawweight,N,0,2, 5-4-0,165.1,115 lbs.,170.18,Southpaw,1995-06-10, 11-6-0,160.02,115 lbs.,165.1,Southpaw,1985-05-20,63.0,31.0,0.49206349206349204,79.0,24.0,0.3037974683544304,95.0,51.0,0.5368421052631579,125.0,50.0,0.4,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,5.079999999999984,5.0800000000000125,26,36,0.6962025316455696,0.5079365079365079,0.33333333333333337,1.0,0.49436980355868754,0.4957234497505345,0.0008567573973442833,0.125,0.6996219926060575,0.4262110152621102,0.32937320899169686,0.9090909090909091
2021-03-13,"Las Vegas, Nevada, USA    ",Matthew Semelsberger,Jason Witt,W,Welterweight,N,0,0, 9-3-0,185.42000000000002,170 lbs.,190.5,Orthodox,1992-11-23, 19-7-0,177.8,170 lbs.,177.8,Orthodox,1986-11-07,5.0,3.0,0.6,4.0,4.0,1.0,5.0,3.0,0.6,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,12.699999999999989,28,34,0.0,0.4,1.0,1.0,0.5064377682403434,0.5225806451612903,1.0,0.3333333333333333,0.5769230769230769,0.4714285714285715,1.0,1.0
2021-03-06,"Las Vegas, Nevada, USA    ",Jan Blachowicz,Israel Adesanya,W,Light Heavyweight,Y,0,0, 28-9-0,187.96,205 lbs.,198.12,Switch,1983-02-24, 21-1-0,193.04,185 lbs.,203.2,Switch,1989-07-22,193.0,107.0,0.5544041450777202,161.0,78.0,0.484472049689441,276.0,184.0,0.6666666666666666,182.0,99.0,0.5439560439560439,5.0,3.0,0.6,0.0,0.0,0.0,-5.079999999999984,-5.079999999999984,38,32,0.515527950310559,0.4455958549222798,1.0,0.4,0.507575209784058,0.5185827205658722,0.36444444444444446,0.0,0.582220770380405,0.6386484897814907,0.7266666666666667,0.9191358024691358
2021-03-06,"Las Vegas, Nevada, USA    ",Amanda Nunes,Megan Anderson,W,Women's Featherweight,Y,2,0, 21-4-0,172.72,145 lbs.,175.26,Orthodox,1988-05-30, 11-5-0,182.88,145 lbs.,182.88,Orthodox,1990-02-11,25.0,18.0,0.72,5.0,2.0,0.4,26.0,19.0,0.7307692307692307,5.0,2.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,-10.159999999999997,-7.6200000000000045,33,31,0.6,0.28,1.0,1.0,0.5586509848481859,0.46743295019157094,0.3155534941249227,0.1,0.6297991113688702,0.48317014993184915,0.8482142857142857,0.7333333333333334
2021-03-06,"Las Vegas, Nevada, USA    ",Petr Yan,Aljamain Sterling,L,Bantamweight,Y,0,0, 16-2-0,170.18,135 lbs.,170.18,Orthodox,1993-02-11, 20-3-0,170.18,135 lbs.,180.34,Orthodox,1989-07-31,137.0,86.0,0.6277372262773723,230.0,97.0,0.4217391304347826,157.0,103.0,0.6560509554140127,260.0,119.0,0.4576923076923077,7.0,7.0,1.0,17.0,1.0,0.058823529411764705,0.0,-10.159999999999997,28,32,0.5782608695652174,0.3722627737226277,0.9411764705882353,0.0,0.5200513318762152,0.5067392184248954,0.4261904761904762,0.35873015873015873,0.6414253395302255,0.6688612667906735,0.9438775510204083,0.7833333333333333
2021-03-06,"Las Vegas, Nevada, USA    ",Islam Makhachev,Drew Dober,W,Lightweight,N,2,0, 21-1-0,177.8,155 lbs.,177.8,Southpaw,1991-10-27, 23-11-0 (1 NC),172.72,155 lbs.,177.8,Southpaw,1988-10-19,25.0,15.0,0.6,20.0,10.0,0.5,119.0,102.0,0.8571428571428571,24.0,14.0,0.5833333333333334,4.0,3.0,0.75,0.0,0.0,0.0,5.0800000000000125,0.0,29,32,0.5,0.4,1.0,0.25,0.5401431740270216,0.40462519131632035,0.5055555555555555,0.09047619047619047,0.6613878013113826,0.49443972378503426,0.9895833333333334,0.7844444444444444
2021-03-06,"Las Vegas, Nevada, USA    ",Thiago Santos,Aleksandar Rakic,L,Light Heavyweight,N,0,0, 22-9-0,187.96,205 lbs.,193.04,Orthodox,1984-01-07, 14-2-0,193.04,205 lbs.,198.12,Orthodox,1992-02-06,97.0,49.0,0.5051546391752577,89.0,36.0,0.4044943820224719,109.0,61.0,0.5596330275229358,103.0,50.0,0.4854368932038835,1.0,0.0,0.0,2.0,0.0,0.0,-5.079999999999984,-5.0800000000000125,37,29,0.5955056179775281,0.4948453608247423,1.0,1.0,0.4672026522466064,0.54760432828102,0.1880952380952381,0.14351851851851852,0.5926159379602158,0.49274276350889257,0.7771657509157509,0.9761904761904763
2021-03-06,"Las Vegas, Nevada, USA    ",Dominick Cruz,Casey Kenney,W,Bantamweight,N,0,0, 23-3-0,172.72,135 lbs.,172.72,Southpaw,1985-03-09, 16-4-1,170.18,135 lbs.,172.72,Southpaw,1991-03-20,202.0,89.0,0.4405940594059406,193.0,74.0,0.38341968911917096,229.0,115.0,0.5021834061135371,193.0,74.0,0.38341968911917096,9.0,2.0,0.2222222222222222,2.0,0.0,0.0,2.539999999999992,0.0,36,30,0.616580310880829,0.5594059405940595,1.0,0.7777777777777778,0.43357365279088433,0.5246229910788779,0.3751736984819692,0.3333333333333333,0.668812091890487,0.571302376716385,0.8416666666666667,0.6749999999999999
2021-03-06,"Las Vegas, Nevada, USA    ",Song Yadong,Kyler Phillips,L,Bantamweight,N,0,0, 18-5-1 (1 NC),172.72,135 lbs.,170.18,Orthodox,1997-12-02, 9-2-0,172.72,135 lbs.,182.88,Orthodox,1995-06-12,161.0,67.0,0.4161490683229814,142.0,59.0,0.4154929577464789,189.0,89.0,0.4708994708994709,152.0,69.0,0.45394736842105265,0.0,0.0,0.0,5.0,3.0,0.6,0.0,-12.699999999999989,23,26,0.5845070422535211,0.5838509316770186,0.4,1.0,0.3855610404083755,0.4700091575091575,0.3333333333333333,0.75,0.6715719666997894,0.656872852233677,0.8194444444444445,0.8333333333333334
