date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str. %,blue_Sig. str. %,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record,red_Sig. str._attempted,red_Sig. str._landed,red_Sig. str._percent,blue_Sig. str._attempted,blue_Sig. str._landed,blue_Sig. str._percent,red_Total str._attempted,red_Total str._landed,red_Total str._percent,blue_Total str._attempted,blue_Total str._landed,blue_Total str._percent,red_Td_attempted,red_Td_landed,red_Td_percent,blue_Td_attempted,blue_Td_landed,blue_Td_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent
2019-12-07,"Washington, DC, USA",Welterweight,N,L,Thiago Alves,Tim Means,0,1,0.5,0.56,0.0,0.0,0,1,0,0,0:00,0:42,175.0,170 lbs.,177.8,Orthodox,1983-10-03,3.73,41%,3.42,62%,0.71,60%,63%,0.3, 23-15-0,188.0,170 lbs.,190.5,Orthodox,1984-02-20,4.93,47%,3.61,60%,1.21,44%,65%,0.2, 32-15-1 (1 NC),26.0,13.0,0.5,41.0,23.0,0.5609756097560976,26.0,13.0,0.5,42.0,24.0,0.5714285714285714,0.0,0.0,0.0,3.0,0.0,0.0,-13.0,-12.699999999999989,36,36,0.43999999999999995,0.5,1.0,1.0
2019-12-07,"Washington, DC, USA",Featherweight,N,W,Billy Quarantillo,Jacob Kilburn,0,0,0.86,0.5,1.0,0.0,5,0,0,0,7:25,0:13,178.0,145 lbs.,177.8,Orthodox,1988-12-08,7.86,58%,5.79,40%,1.51,23%,58%,1.2, 17-5-0,175.0,145 lbs.,182.88,Orthodox,1995-06-28,2.56,33%,6.78,35%,0.51,5%,20%,0.5, 8-4-0,86.0,74.0,0.8604651162790697,6.0,3.0,0.5,165.0,139.0,0.8424242424242424,9.0,6.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,3.0,-5.079999999999984,31,24,0.5,0.14,1.0,0.0
2019-12-07,"Washington, DC, USA",Featherweight,N,W,Bryce Mitchell,Matt Sayles,0,0,0.85,0.5,1.0,0.0,1,0,0,0,4:00,0:00,178.0,145 lbs.,177.8,Southpaw,1994-10-04,2.48,59%,1.71,57%,3.26,44%,33%,1.7, 15-2-0,170.0,155 lbs.,172.72,Orthodox,1994-02-21,4.83,41%,2.81,61%,0.36,16%,81%,0.7, 8-4-0,7.0,6.0,0.8571428571428571,4.0,2.0,0.5,28.0,24.0,0.8571428571428571,9.0,6.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0800000000000125,25,26,0.5,0.15000000000000002,1.0,0.0
2019-12-07,"Washington, DC, USA",Lightweight,N,W,Joe Solecki,Matt Wiman,0,0,0.8,0.45,0.8,0.0,0,0,0,1,12:29,0:06,175.0,155 lbs.,177.8,Orthodox,1993-08-27,2.24,55%,1.53,52%,2.51,50%,50%,1.6, 13-3-0,178.0,155 lbs.,172.72,Orthodox,1983-09-19,3.17,50%,3.57,51%,2.13,37%,56%,1.5, 16-10-0,70.0,56.0,0.8,22.0,10.0,0.45454545454545453,217.0,177.0,0.815668202764977,33.0,20.0,0.6060606060606061,5.0,4.0,0.8,0.0,0.0,0.0,-3.0,5.0800000000000125,26,36,0.55,0.19999999999999996,1.0,0.19999999999999996
2019-12-07,"Washington, DC, USA",Women's Strawweight,N,W,Virna Jandiroba,Mallory Martin,0,0,0.35,0.3,0.75,0.0,3,0,0,0,3:42,0:30,160.0,115 lbs.,162.56,Orthodox,1988-05-30,2.34,40%,3.03,56%,2.42,39%,73%,1.0, 19-3-0,163.0,115 lbs.,160.02,Orthodox,1994-01-29,4.42,48%,6.64,55%,2.28,43%,25%,0.3, 7-5-0,20.0,7.0,0.35,30.0,9.0,0.3,35.0,20.0,0.5714285714285714,39.0,17.0,0.4358974358974359,4.0,3.0,0.75,0.0,0.0,0.0,-3.0,2.539999999999992,32,26,0.7,0.65,1.0,0.25
2019-12-07,"Washington, DC, USA",Middleweight,N,W,Makhmud Muradov,Trevor Smith,1,0,0.49,0.4,1.0,0.0,1,0,0,0,0:07,0:06,188.0,185 lbs.,190.5,Orthodox,1990-02-08,4.35,42%,2.72,60%,0.7,37%,76%,0.2, 25-8-0,190.0,185 lbs.,190.5,Orthodox,1981-01-05,3.29,55%,3.31,51%,1.7,32%,60%,0.7, 15-10-0,183.0,91.0,0.4972677595628415,96.0,39.0,0.40625,183.0,91.0,0.4972677595628415,96.0,39.0,0.40625,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,0.0,30,39,0.6,0.51,1.0,0.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Light Heavyweight,N,W,Jan Blachowicz,Jacare Souza,0,0,0.41,0.41,0.0,0.0,0,0,0,0,0:04,8:25,188.0,205 lbs.,198.12,Orthodox,1983-02-24,3.41,49%,2.81,54%,0.97,53%,68%,0.2, 29-9-1,185.0,185 lbs.,182.88,Orthodox,1979-12-07,2.53,47%,2.83,62%,2.57,39%,57%,1.3, 26-10-0 (1 NC),170.0,71.0,0.4176470588235294,48.0,20.0,0.4166666666666667,205.0,105.0,0.5121951219512195,88.0,56.0,0.6363636363636364,0.0,0.0,0.0,5.0,0.0,0.0,3.0,15.240000000000009,37,40,0.5900000000000001,0.5900000000000001,1.0,1.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Light Heavyweight,N,D,Mauricio Rua,Paul Craig,0,0,0.37,0.51,0.33,0.25,0,1,0,0,8:19,1:17,185.0,205 lbs.,193.04,Orthodox,1981-11-25,3.57,50%,2.79,54%,2.01,48%,49%,0.7, 27-14-1,190.0,185 lbs.,193.04,Orthodox,1987-11-27,2.44,46%,2.88,47%,1.81,20%,50%,1.7, 16-6-1,66.0,25.0,0.3787878787878788,99.0,51.0,0.5151515151515151,108.0,51.0,0.4722222222222222,160.0,106.0,0.6625,3.0,1.0,0.3333333333333333,4.0,1.0,0.25,-5.0,0.0,38,32,0.49,0.63,0.75,0.6699999999999999
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Lightweight,N,W,Charles Oliveira,Jared Gordon,1,0,0.62,0.38,0.0,0.0,0,0,0,0,0:02,0:05,178.0,155 lbs.,187.96,Orthodox,1989-10-17,3.48,53%,3.2,51%,2.37,40%,55%,2.8, 33-9-0 (1 NC),175.0,155 lbs.,172.72,Orthodox,1988-09-06,5.32,57%,3.28,58%,2.01,40%,62%,0.0, 19-6-0 (1 NC),16.0,10.0,0.625,18.0,7.0,0.3888888888888889,16.0,10.0,0.625,18.0,7.0,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.240000000000009,30,31,0.62,0.38,1.0,1.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Middleweight,N,L,Antonio Arroyo,Andre Muniz,0,0,0.61,0.52,1.0,0.42,0,2,1,0,5:03,5:21,190.0,185 lbs.,185.42000000000002,Orthodox,1989-07-01,2.82,66%,2.02,50%,1.14,41%,41%,0.2, 9-5-0,185.0,185 lbs.,198.12,Southpaw,1990-02-17,2.12,49%,1.74,54%,2.95,36%,41%,1.7, 23-5-0,47.0,29.0,0.6170212765957447,42.0,22.0,0.5238095238095238,67.0,47.0,0.7014925373134329,128.0,85.0,0.6640625,1.0,1.0,1.0,7.0,3.0,0.42857142857142855,5.0,-12.699999999999989,30,30,0.48,0.39,0.5800000000000001,0.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Middleweight,N,L,Markus Perez,Wellington Turman,0,0,0.51,0.4,0.0,0.22,0,0,0,0,1:21,6:41,185.0,185 lbs.,185.42000000000002,Orthodox,1988-06-22,2.6,47%,3.72,52%,0.81,25%,77%,1.0, 12-5-0,183.0,170 lbs.,182.88,Orthodox,1996-07-22,2.92,49%,3.79,44%,1.79,21%,50%,1.0, 18-6-0,96.0,49.0,0.5104166666666666,120.0,48.0,0.4,103.0,56.0,0.5436893203883495,132.0,59.0,0.44696969696969696,1.0,0.0,0.0,9.0,2.0,0.2222222222222222,2.0,2.5400000000000205,31,23,0.6,0.49,0.78,1.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Welterweight,N,L,Sergio Moraes,James Krause,0,3,0.41,0.58,0.25,0.0,0,0,0,1,2:17,2:11,183.0,170 lbs.,182.88,Orthodox,1982-07-23,2.42,42%,3.73,59%,1.2,38%,75%,0.4, 14-6-1,188.0,170 lbs.,185.42000000000002,Orthodox,1986-06-04,4.79,49%,4.11,61%,0.96,18%,59%,0.9, 28-9-0,99.0,41.0,0.41414141414141414,174.0,102.0,0.5862068965517241,100.0,42.0,0.42,200.0,125.0,0.625,4.0,1.0,0.25,0.0,0.0,0.0,-5.0,-2.5400000000000205,37,33,0.42000000000000004,0.5900000000000001,1.0,0.75
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Featherweight,N,W,Ricardo Ramos,Eduardo Garagorri,0,0,0.29,0.37,0.66,0.0,1,0,0,0,1:06,0:03,175.0,145 lbs.,182.88,Orthodox,1995-08-01,3.32,38%,3.82,57%,2.58,58%,72%,0.6, 16-4-0,175.0,145 lbs.,177.8,Orthodox,1989-05-28,3.42,51%,2.36,58%,0.48,100%,61%,0.0, 13-2-0,34.0,10.0,0.29411764705882354,16.0,6.0,0.375,36.0,12.0,0.3333333333333333,16.0,6.0,0.375,3.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,5.079999999999984,24,30,0.63,0.71,1.0,0.33999999999999997
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Lightweight,N,W,Francisco Trinaldo,Bobby Green,0,0,0.25,0.43,0.5,1.0,1,0,0,0,1:04,3:43,175.0,170 lbs.,177.8,Southpaw,1978-08-24,3.13,45%,2.67,60%,0.98,42%,60%,0.5, 28-9-0,178.0,155 lbs.,180.34,Orthodox,1986-09-09,5.97,51%,3.67,62%,1.28,37%,72%,0.3, 29-14-1 (1 NC),122.0,31.0,0.2540983606557377,115.0,50.0,0.43478260869565216,127.0,36.0,0.28346456692913385,135.0,67.0,0.4962962962962963,2.0,1.0,0.5,2.0,2.0,1.0,-3.0,-2.539999999999992,41,33,0.5700000000000001,0.75,0.0,0.5
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Welterweight,N,L,Warlley Alves,Randy Brown,0,0,0.27,0.53,1.0,1.0,2,1,0,1,4:18,1:12,180.0,170 lbs.,182.88,Orthodox,1991-01-04,3.21,47%,4.09,51%,1.37,50%,80%,0.9, 15-6-0,190.0,170 lbs.,198.12,Orthodox,1990-07-08,4.39,47%,3.3,54%,0.68,33%,71%,0.6, 16-5-0,11.0,3.0,0.2727272727272727,30.0,16.0,0.5333333333333333,18.0,8.0,0.4444444444444444,38.0,24.0,0.631578947368421,3.0,3.0,1.0,1.0,1.0,1.0,-10.0,-15.240000000000009,29,29,0.47,0.73,0.0,0.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Featherweight,N,W,Douglas Silva de Andrade,Renan Barao,0,0,0.45,0.36,0.0,0.22,0,0,0,0,0:28,3:20,170.0,135 lbs.,172.72,Orthodox,1985-06-22,3.66,38%,3.99,58%,0.61,46%,70%,0.2, 29-5-0 (1 NC),168.0,145 lbs.,177.8,Orthodox,1987-01-31,3.78,36%,3.9,57%,1.49,41%,91%,0.5, 34-9-0 (1 NC),163.0,74.0,0.4539877300613497,158.0,58.0,0.3670886075949367,190.0,100.0,0.5263157894736842,241.0,140.0,0.5809128630705395,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,2.0,-5.0800000000000125,34,33,0.64,0.55,0.78,1.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Women's Flyweight,N,W,Ariane Lipski,Isabela de Padua,1,0,0.49,0.35,0.0,0.66,1,1,1,0,8:48,4:39,168.0,125 lbs.,170.18,Orthodox,1994-01-26,3.86,39%,3.97,51%,0.47,42%,73%,0.3, 15-8-0,160.0,125 lbs.,162.56,Orthodox,1991-09-04,1.0,35%,2.07,50%,2.0,66%,0%,1.0, 5-2-0,63.0,31.0,0.49206349206349204,42.0,15.0,0.35714285714285715,224.0,175.0,0.78125,128.0,90.0,0.703125,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,8.0,7.6200000000000045,26,28,0.65,0.51,0.33999999999999997,1.0
2019-11-16,"Sao Paulo, Sao Paulo, Brazil",Women's Bantamweight,N,L,Vanessa Melo,Tracy Cortez,0,0,0.32,0.56,0.0,0.22,0,0,0,0,0:02,8:47,165.0,135 lbs.,165.1,Orthodox,1988-03-27,3.48,30%,6.13,59%,0.0,0%,71%,0.0, 11-8-0,165.0,125 lbs.,165.1,Orthodox,1993-12-10,3.56,54%,2.32,59%,2.8,48%,71%,0.4, 10-1-0,125.0,40.0,0.32,140.0,79.0,0.5642857142857143,161.0,76.0,0.4720496894409938,224.0,155.0,0.6919642857142857,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,0.0,0.0,32,26,0.43999999999999995,0.6799999999999999,0.78,1.0
2019-11-09,"Moscow, Moscow, Russia",Featherweight,N,W,Zabit Magomedsharipov,Calvin Kattar,0,0,0.38,0.37,0.25,0.0,0,0,0,0,0:52,0:00,185.0,145 lbs.,185.42000000000002,Orthodox,1991-03-01,4.89,48%,3.0,64%,5.22,56%,77%,0.8, 18-1-0,180.0,145 lbs.,182.88,Orthodox,1988-03-26,5.12,39%,7.1,54%,0.42,29%,91%,0.1, 23-7-0,250.0,96.0,0.384,213.0,80.0,0.3755868544600939,255.0,100.0,0.39215686274509803,260.0,127.0,0.48846153846153845,4.0,1.0,0.25,0.0,0.0,0.0,5.0,2.5400000000000205,29,32,0.63,0.62,1.0,0.75
2019-11-09,"Moscow, Moscow, Russia",Heavyweight,N,W,Alexander Volkov,Greg Hardy,0,0,0.56,0.34,0.0,0.0,0,0,0,0,0:00,0:00,201.0,250 lbs.,203.2,Orthodox,1988-10-24,4.89,57%,3.0,53%,0.51,70%,73%,0.1, 36-10-0,196.0,265 lbs.,203.2,Orthodox,1988-07-28,4.79,50%,3.31,55%,0.2,33%,64%,0.0, 7-5-0 (1 NC),152.0,86.0,0.5657894736842105,135.0,46.0,0.34074074074074073,152.0,86.0,0.5657894736842105,140.0,51.0,0.36428571428571427,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,31,31,0.6599999999999999,0.43999999999999995,1.0,1.0
2019-11-09,"Moscow, Moscow, Russia",Welterweight,N,L,Zelim Imadaev,Danny Roberts,0,1,0.39,0.6,1.0,0.12,0,0,0,0,2:30,2:19,183.0,170 lbs.,193.04,Orthodox,1995-01-25,2.91,36%,4.35,43%,0.38,50%,60%,0.0, 8-3-0,185.0,170 lbs.,187.96,Southpaw,1987-07-14,3.08,40%,3.5,51%,0.26,10%,57%,0.3, 18-7-0,71.0,28.0,0.39436619718309857,61.0,37.0,0.6065573770491803,84.0,38.0,0.4523809523809524,68.0,42.0,0.6176470588235294,1.0,1.0,1.0,8.0,1.0,0.125,-2.0,5.079999999999984,25,32,0.4,0.61,0.88,0.0
2019-11-09,"Moscow, Moscow, Russia",Light Heavyweight,N,L,Khadis Ibragimov,Ed Herman,0,0,0.51,0.57,0.5,0.0,0,0,0,0,6:14,2:20,190.0,205 lbs.,198.12,Orthodox,1995-05-21,3.55,49%,4.26,47%,0.97,30%,80%,0.3, 8-4-0,185.0,205 lbs.,195.58,Orthodox,1980-10-02,3.31,48%,3.71,42%,1.96,47%,59%,1.0, 27-16-0 (1 NC),102.0,53.0,0.5196078431372549,140.0,81.0,0.5785714285714286,124.0,70.0,0.5645161290322581,183.0,121.0,0.6612021857923497,4.0,2.0,0.5,4.0,0.0,0.0,5.0,2.539999999999992,24,39,0.43000000000000005,0.49,1.0,0.5
2019-11-09,"Moscow, Moscow, Russia",Welterweight,N,L,Ramazan Emeev,Anthony Rocco Martin,0,0,0.32,0.29,0.0,0.0,0,2,0,0,2:44,0:11,178.0,170 lbs.,193.04,Southpaw,1987-05-23,2.53,45%,2.14,65%,2.37,29%,66%,0.7, 20-6-0,183.0,170 lbs.,185.42000000000002,Orthodox,1989-12-11,2.68,37%,2.59,58%,0.71,27%,68%,1.0, 17-6-0,92.0,30.0,0.32608695652173914,140.0,41.0,0.29285714285714287,105.0,43.0,0.4095238095238095,148.0,48.0,0.32432432432432434,9.0,0.0,0.0,0.0,0.0,0.0,-5.0,7.619999999999976,32,30,0.71,0.6799999999999999,1.0,1.0
2019-11-09,"Moscow, Moscow, Russia",Light Heavyweight,N,W,Shamil Gamzatov,Klidson Abreu,0,0,0.46,0.41,0.0,0.5,0,0,0,0,0:11,1:46,188.0,205 lbs.,193.04,Orthodox,1990-08-09,5.35,48%,3.46,51%,0.0,0%,50%,0.0, 14-1-0,183.0,205 lbs.,187.96,Orthodox,1992-12-24,2.05,40%,2.9,55%,0.64,20%,80%,0.0, 15-4-0 (1 NC),138.0,64.0,0.463768115942029,78.0,32.0,0.41025641025641024,158.0,82.0,0.5189873417721519,95.0,47.0,0.49473684210526314,1.0,0.0,0.0,2.0,1.0,0.5,5.0,5.079999999999984,29,27,0.5900000000000001,0.54,0.5,1.0
2019-11-09,"Moscow, Moscow, Russia",Light Heavyweight,N,W,Magomed Ankalaev,Dalcha Lungiambula,1,0,0.65,0.23,0.33,0.0,0,0,0,0,5:34,0:20,190.0,205 lbs.,190.5,Orthodox,1992-06-02,3.55,52%,2.15,59%,0.99,29%,86%,0.0, 18-1-1,173.0,185 lbs.,193.04,Orthodox,1987-07-31,3.07,45%,3.93,52%,2.14,45%,77%,0.0, 11-6-0,67.0,44.0,0.6567164179104478,26.0,6.0,0.23076923076923078,123.0,91.0,0.7398373983739838,33.0,13.0,0.3939393939393939,3.0,1.0,0.3333333333333333,2.0,0.0,0.0,17.0,-2.539999999999992,27,32,0.77,0.35,1.0,0.6699999999999999
2019-11-09,"Moscow, Moscow, Russia",Welterweight,N,W,Rustam Khabilov,Sergey Khandozhko,0,0,0.42,0.49,0.33,0.0,0,0,0,0,10:35,0:07,173.0,155 lbs.,185.42000000000002,Orthodox,1986-11-04,1.98,34%,2.16,65%,3.95,41%,61%,0.1, 24-4-0,185.0,170 lbs.,187.96,Orthodox,1992-05-19,3.41,41%,2.37,60%,0.76,28%,61%,0.0, 28-6-1,28.0,12.0,0.42857142857142855,51.0,25.0,0.49019607843137253,79.0,56.0,0.7088607594936709,219.0,188.0,0.8584474885844748,12.0,4.0,0.3333333333333333,0.0,0.0,0.0,-12.0,-2.539999999999992,33,27,0.51,0.5800000000000001,1.0,0.6699999999999999
2019-11-09,"Moscow, Moscow, Russia",Middleweight,N,L,Roman Kopylov,Karl Roberson,0,0,0.38,0.36,0.0,0.33,0,1,0,0,0:02,0:56,183.0,185 lbs.,190.5,Southpaw,1991-05-04,4.54,50%,3.96,60%,0.62,50%,89%,0.0, 10-2-0,185.0,205 lbs.,187.96,Southpaw,1990-10-04,2.57,51%,2.42,57%,0.72,40%,42%,0.5, 9-6-0,95.0,37.0,0.3894736842105263,117.0,43.0,0.36752136752136755,96.0,38.0,0.3958333333333333,117.0,43.0,0.36752136752136755,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,-2.0,2.539999999999992,29,29,0.64,0.62,0.6699999999999999,1.0
2019-11-09,"Moscow, Moscow, Russia",Welterweight,N,L,Abubakar Nurmagomedov,David Zawada,0,0,0.44,0.18,1.0,0.0,0,2,0,0,1:50,0:00,180.0,170 lbs.,182.88,Orthodox,1989-11-13,3.17,53%,2.53,66%,1.37,30%,85%,0.0, 17-3-1,183.0,170 lbs.,190.5,Orthodox,1990-08-01,3.84,41%,4.54,55%,0.97,33%,57%,1.7, 17-7-0,9.0,4.0,0.4444444444444444,11.0,2.0,0.18181818181818182,34.0,22.0,0.6470588235294118,34.0,25.0,0.7352941176470589,1.0,1.0,1.0,0.0,0.0,0.0,-3.0,-7.6200000000000045,30,29,0.8200000000000001,0.56,1.0,0.0
2019-11-09,"Moscow, Moscow, Russia",Lightweight,N,L,Alexander Yakovlev,Roosevelt Roberts,0,0,0.4,0.28,0.37,0.0,0,0,0,0,6:19,1:55,190.0,155 lbs.,187.96,Southpaw,1984-07-18,1.74,47%,2.41,58%,1.66,35%,72%,0.1, 24-10-1,188.0,155 lbs.,185.42000000000002,Orthodox,1994-02-11,3.14,44%,3.12,53%,1.44,29%,58%,0.9, 10-3-0 (1 NC),49.0,20.0,0.40816326530612246,98.0,28.0,0.2857142857142857,71.0,38.0,0.5352112676056338,128.0,56.0,0.4375,8.0,3.0,0.375,0.0,0.0,0.0,2.0,2.539999999999992,35,26,0.72,0.6,1.0,0.63
2019-11-09,"Moscow, Moscow, Russia",Women's Bantamweight,N,L,Jessica-Rose Clark,Pannie Kianzad,0,0,0.41,0.41,0.0,0.0,0,0,0,0,0:18,0:49,165.0,135 lbs.,162.56,Orthodox,1987-11-28,3.73,51%,3.51,58%,1.66,42%,62%,0.3, 11-9-0 (1 NC),170.0,135 lbs.,167.64000000000001,Orthodox,1991-12-08,5.32,49%,4.12,53%,0.4,30%,80%,0.1, 17-6-0,157.0,65.0,0.4140127388535032,238.0,98.0,0.4117647058823529,163.0,71.0,0.43558282208588955,243.0,103.0,0.42386831275720166,2.0,0.0,0.0,1.0,0.0,0.0,-5.0,-5.0800000000000125,32,28,0.5900000000000001,0.5900000000000001,1.0,1.0
2019-11-09,"Moscow, Moscow, Russia",Bantamweight,N,L,Grigory Popov,Davey Grant,0,0,0.39,0.47,0.0,0.66,0,0,2,1,0:58,6:02,170.0,135 lbs.,172.72,Switch,1984-04-18,3.63,37%,4.2,55%,0.0,0%,45%,0.0, 13-3-0,173.0,135 lbs.,175.26,Orthodox,1985-12-18,4.78,44%,3.89,54%,1.41,42%,62%,0.2, 15-6-0,88.0,35.0,0.3977272727272727,63.0,30.0,0.47619047619047616,111.0,57.0,0.5135135135135135,70.0,34.0,0.4857142857142857,0.0,0.0,0.0,9.0,6.0,0.6666666666666666,-3.0,-2.539999999999992,36,34,0.53,0.61,0.33999999999999997,1.0
2019-11-02,"New York City, New York, USA",Welterweight,N,W,Jorge Masvidal,Nate Diaz,2,0,0.62,0.41,1.0,0.0,0,0,0,0,6:56,0:44,180.0,170 lbs.,187.96,Orthodox,1984-11-12,4.05,47%,3.05,64%,1.38,59%,72%,0.3, 35-17-0,183.0,170 lbs.,193.04,Southpaw,1985-04-16,4.57,45%,3.77,52%,1.05,30%,41%,1.3, 22-13-0,179.0,112.0,0.6256983240223464,104.0,43.0,0.41346153846153844,184.0,114.0,0.6195652173913043,194.0,125.0,0.6443298969072165,1.0,1.0,1.0,2.0,0.0,0.0,-3.0,-5.079999999999984,35,35,0.5900000000000001,0.38,1.0,0.0
2019-11-02,"New York City, New York, USA",Middleweight,N,L,Kelvin Gastelum,Darren Till,0,0,0.49,0.53,0.25,0.5,0,0,0,0,2:43,0:38,175.0,185 lbs.,180.34,Southpaw,1991-10-24,3.63,41%,3.31,58%,1.0,30%,62%,0.1, 18-8-0 (1 NC),183.0,185 lbs.,187.96,Southpaw,1992-12-24,2.3,46%,3.31,56%,0.55,46%,69%,0.0, 18-5-1,81.0,40.0,0.49382716049382713,67.0,36.0,0.5373134328358209,96.0,50.0,0.5208333333333334,69.0,37.0,0.5362318840579711,4.0,1.0,0.25,2.0,1.0,0.5,-8.0,-7.6200000000000045,28,27,0.47,0.51,0.5,0.75
2019-11-02,"New York City, New York, USA",Welterweight,N,W,Stephen Thompson,Vicente Luque,1,0,0.57,0.44,0.0,0.0,0,0,0,0,0:11,0:01,183.0,170 lbs.,190.5,Orthodox,1983-02-11,4.2,45%,3.04,55%,0.27,41%,64%,0.0, 17-6-1,180.0,170 lbs.,193.04,Orthodox,1991-11-27,5.49,52%,5.51,52%,0.51,50%,61%,0.8, 21-9-1,242.0,138.0,0.5702479338842975,175.0,77.0,0.44,242.0,138.0,0.5702479338842975,175.0,77.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.539999999999992,37,28,0.56,0.43000000000000005,1.0,1.0
2019-11-02,"New York City, New York, USA",Heavyweight,N,W,Derrick Lewis,Blagoy Ivanov,0,0,0.45,0.52,0.33,0.5,0,1,0,0,2:07,3:20,190.0,260 lbs.,200.66,Orthodox,1985-02-07,2.54,50%,2.59,41%,0.59,28%,52%,0.0, 26-11-0 (1 NC),180.0,250 lbs.,185.42000000000002,Southpaw,1986-10-09,3.29,40%,4.01,54%,0.78,40%,70%,0.1, 19-5-0 (1 NC),68.0,31.0,0.45588235294117646,38.0,20.0,0.5263157894736842,69.0,32.0,0.463768115942029,83.0,61.0,0.7349397590361446,3.0,1.0,0.3333333333333333,6.0,3.0,0.5,10.0,15.23999999999998,35,33,0.48,0.55,0.5,0.6699999999999999
2019-11-02,"New York City, New York, USA",Lightweight,N,W,Kevin Lee,Gregor Gillespie,1,0,0.35,0.19,0.0,0.0,0,0,0,0,0:01,0:00,175.0,170 lbs.,195.58,Orthodox,1992-09-04,3.89,42%,3.56,50%,3.19,43%,75%,0.8, 18-7-0,170.0,155 lbs.,180.34,Orthodox,1986-11-13,3.74,52%,2.3,57%,6.86,48%,100%,0.8, 14-1-0,59.0,21.0,0.3559322033898305,46.0,9.0,0.1956521739130435,59.0,21.0,0.3559322033898305,46.0,9.0,0.1956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,5.0,15.240000000000009,27,33,0.81,0.65,1.0,1.0
2019-11-02,"New York City, New York, USA",Light Heavyweight,N,W,Corey Anderson,Johnny Walker,1,0,0.56,0.33,0.5,0.0,0,0,0,0,0:22,0:19,190.0,205 lbs.,200.66,Orthodox,1989-09-22,4.43,46%,2.22,59%,4.89,50%,83%,0.0, 14-5-0,198.0,205 lbs.,208.28,Orthodox,1992-03-30,3.85,56%,2.58,46%,0.51,100%,60%,1.0, 21-7-0,39.0,22.0,0.5641025641025641,3.0,1.0,0.3333333333333333,43.0,26.0,0.6046511627906976,3.0,1.0,0.3333333333333333,2.0,1.0,0.5,0.0,0.0,0.0,-8.0,-7.6200000000000045,30,28,0.6699999999999999,0.43999999999999995,1.0,0.5
2019-11-02,"New York City, New York, USA",Featherweight,N,W,Shane Burgos,Makwan Amirkhani,1,0,0.67,0.45,0.0,0.15,0,1,0,0,3:31,4:19,180.0,145 lbs.,190.5,Orthodox,1991-03-19,7.4,52%,6.78,56%,0.43,44%,91%,0.4, 15-3-0,178.0,145 lbs.,182.88,Southpaw,1988-11-08,1.33,44%,2.98,46%,3.96,43%,35%,1.1, 17-9-0,155.0,105.0,0.6774193548387096,48.0,22.0,0.4583333333333333,217.0,161.0,0.7419354838709677,49.0,23.0,0.46938775510204084,0.0,0.0,0.0,19.0,3.0,0.15789473684210525,2.0,7.6200000000000045,29,31,0.55,0.32999999999999996,0.85,1.0
