date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent
2023-07-15,Holly Holm,Mayra Bueno Silva,L,0.6923076923076923,0.5405405405405406,0,1,Southpaw,Orthodox,0.7142857142857143,0.62,0.0,0.0,5.0,7.619999999999976,42,32,0.45999999999999996,0.31000000000000005,1.0,1.0
2023-07-15,Jack Della Maddalena,Bassil Hafez,W,0.6058394160583942,0.25806451612903225,0,0,Switch,Orthodox,0.7028301886792453,0.3404255319148936,0.5,0.15,0.0,2.5400000000000205,27,31,0.75,0.4,0.85,0.5
2023-07-15,Ottman Azaitar,Francisco Prado,L,0.42424242424242425,0.6666666666666666,0,0,Switch,Orthodox,0.4444444444444444,0.6885245901639344,0.0,0.0,-5.0,5.0800000000000125,33,21,0.33999999999999997,0.5800000000000001,1.0,1.0
2023-07-15,Albert Duraev,JunYong Park,L,0.4025974025974026,0.5208333333333334,0,3,Orthodox,Orthodox,0.42168674698795183,0.5579710144927537,0.5,0.0,2.0,5.079999999999984,35,32,0.48,0.6,1.0,0.5
2023-07-15,Norma Dumont,Chelsea Chandler,W,0.618421052631579,0.36065573770491804,0,0,Orthodox,Southpaw,0.6950354609929078,0.5806451612903226,1.0,0.3333333333333333,-3.0,-2.539999999999992,33,33,0.64,0.39,0.6699999999999999,0.0
2023-07-15,Nazim Sadykhov,Terrance McKinney,W,0.5333333333333333,0.42857142857142855,1,0,Southpaw,Switch,0.7407407407407407,0.6176470588235294,0.0,0.4,0.0,-10.160000000000025,29,29,0.5800000000000001,0.47,0.6,1.0
2023-07-15,Tucker Lutz,Melsik Baghdasaryan,L,0.3302752293577982,0.5925925925925926,0,0,Orthodox,Southpaw,0.3565217391304348,0.6065573770491803,0.3333333333333333,0.0,-2.0,5.079999999999984,29,31,0.41000000000000003,0.6699999999999999,1.0,0.6699999999999999
2023-07-15,Viktoriia Dudakova,Istela Nunes,W,0.2727272727272727,0.3333333333333333,0,0,Orthodox,Orthodox,0.2727272727272727,0.3333333333333333,1.0,0.0,2.0,2.539999999999992,24,31,0.6699999999999999,0.73,1.0,0.0
2023-07-15,Austin Lingo,Melquizael Costa,L,0.2805755395683453,0.45454545454545453,0,1,Orthodox,Southpaw,0.2785714285714286,0.4576271186440678,0.0,0.375,0.0,-2.539999999999992,29,27,0.55,0.72,0.63,1.0
2023-07-15,Evan Elder,Genaro Valdez,W,0.49230769230769234,0.2711864406779661,1,0,Switch,Orthodox,0.49230769230769234,0.2742616033755274,1.0,0.0,3.0,0.0,26,31,0.73,0.51,1.0,0.0
